Title,Type,Genres,Release Year,IMDB Average Rating,Available Countries
The Piper,movie,"Horror, Music, Mystery",2023,4.6,IN
Jhoola,movie,"Drama, Family",1962,5.9,"IN, US"
Baghead,movie,"Horror, Mystery",2023,5.4,US
"Aurora Teagarden Mysteries: Honeymoon, Honeymurder",movie,Mystery,2021,6.8,US
The Crusades,movie,"Comedy, Drama",2023,4.5,US
Margaux,movie,"Horror, Sci-Fi, Thriller",2022,4.5,"FR, US"
Mad God,movie,"Animation, Fantasy, Horror",2021,6.8,"AU, CA, ES, US"
Rogue Agent,movie,"Action, Adventure, Drama",2022,6.5,US
One True Loves,movie,"Comedy, Drama, Romance",2023,5.5,CA
3 1/2 Stunden,movie,"Drama, History",2021,6.4,DE
The 27-Hour Day,movie,"Comedy, Romance",2021,6.7,US
Mystery 101: Deadly History,movie,"TV Movie, Crime, Mystery",2021,7.4,US
Sealed with a Kiss: Wedding March 6,movie,Romance,2021,5.9,US
Piggy,movie,"Drama, Horror, Thriller",2022,6.2,AU
Delivered,movie,Drama,2021,6.7,DE
Honk for Jesus. Save Your Soul.,movie,Comedy,2022,5.3,"AU, US"
Suryaputrulu,movie,"Action, Drama",1996,7.9,IN
Argylle,movie,"Action, Comedy, Thriller",2024,5.6,"AU, CA, GB, UG, US, VE"
Flux Gourmet,movie,"Comedy, Drama, Horror",2022,5.8,"AU, CA, US"
Hellbender,movie,Horror,2021,5.8,"AU, CA, US"
Saturn Bowling,movie,"Drama, Thriller",2022,5.9,FR
9/11: Inside the President's War Room,movie,"Documentary, History",2021,7.5,"CA, UG, US, VE"
A Little Daytime Drama,movie,"Comedy, Romance",2021,6.4,US
Sweet Pecan Summer,movie,"Comedy, Drama, Family",2021,6.3,US
Superhost,movie,"Comedy, Horror, Thriller",2021,5.5,"AU, CA, US"
Polar Bears,movie,Documentary,2020,5.0,"GB, US"
Fire Island,movie,"Horror, Thriller",2023,2.7,US
Fixing Up Christmas,movie,"Comedy, Romance",2021,5.9,US
Killer Profile,movie,Thriller,2021,5.3,US
List of a Lifetime,movie,Drama,2021,6.4,US
Malicious Motives,movie,"Crime, Thriller",2021,5.5,US
Joey and Ella,movie,Family,2021,4.8,US
Framed by My Husband,movie,Thriller,2021,5.0,US
"Alice, Darling",movie,"Drama, Romance, Thriller",2022,5.6,US
The Iron Claw,movie,"Biography, Drama, Sport",2023,7.6,IN
Jordan Klepper Fingers the Pulse: Into the MAGAverse,movie,Comedy,2021,8.2,US
World's Most Dangerous Shark,movie,Documentary,2021,5.9,US
Waiting for Bojangles,movie,"Comedy, Drama, Romance",2021,6.4,DE
American Insurrection,movie,"Action, Drama",2021,3.2,US
Nobody Will Believe You,movie,"Drama, Thriller",2021,4.7,US
The Accursed,movie,Horror,2022,4.2,AU
Lockdown Tower,movie,"Drama, Fantasy, Horror",2022,4.7,"AR, AU, BR, CA, CL, CO, MX, US"
Mastemah,movie,"Horror, Thriller",2022,4.3,"AU, CA, US"
Final Cut,movie,"Comedy, Horror",2022,6.4,AU
She Will,movie,"Drama, Horror, Mystery",2021,5.5,"AU, CA, US"
The Righteous,movie,"Drama, Horror, Mystery",2021,5.9,US
Bring Out the Fear,movie,Horror,2021,3.8,ES
Druids: The Mystery of Celtic Priests,movie,"Documentary, History",2021,6.5,"GB, US"
Amy Winehouse & Me: Dionne's Story,movie,Documentary,2021,6.0,"CA, IT"
Jane,movie,Thriller,2022,4.9,US
The Picture of Christmas,movie,"Comedy, Family, Romance",2021,6.0,"GB, IE, US"
Christmas in Washington,movie,Romance,2021,5.6,"GB, IE"
The Hole in the Fence,movie,"Drama, Thriller",2021,6.3,"CA, US"
Rise of the Footsoldier: Origins,movie,"Action, Comedy, Crime",2021,5.8,"GB, IE"
Honest to God,movie,Comedy,2022,4.7,US
Scarborough,movie,Drama,2021,7.3,CA
A Thousand and One,movie,"Crime, Drama",2023,7.0,US
Jungle Cry,movie,"Drama, Sport",2022,7.2,IN
Sweet as Maple Syrup,movie,"Comedy, Romance",2022,6.6,US
The Secret Sauce,movie,"Comedy, Romance",2021,6.6,US
The Last Boy on Earth,movie,"Adventure, Sci-Fi",2023,3.6,ES
Our Ghosts,movie,"Comedy, Drama",2021,6.1,US
Wildhood,movie,"Drama, Romance",2021,6.9,CA
The Wedding of the Century,movie,Documentary,2021,7.6,"AU, CA, US"
Waking Up to Danger,movie,Thriller,2021,5.4,US
Written in the Stars,movie,"Comedy, Romance",2021,6.0,US
When Love Blooms,movie,"Comedy, Romance",2021,5.9,US
Hands Up,movie,"Crime, Drama",2021,2.7,US
Attica,movie,"Documentary, History",2021,7.5,"AU, US"
Saloum,movie,"Action, Horror, Thriller",2021,6.2,"AU, CA, US"
Show Me the Father,movie,"Documentary, Drama",2021,6.9,US
Alone with You,movie,"Horror, Thriller",2021,4.9,"AU, CA"
Raise a Glass to Love,movie,"Comedy, Drama, Romance",2021,6.9,US
Taking the Reins,movie,"Comedy, Drama, Romance",2021,6.3,US
Redemption in Cherry Springs,movie,Mystery,2021,6.2,US
One Summer,movie,"Drama, Mystery, Romance",2021,7.1,US
"Rise and Shine, Benedict Stone",movie,Drama,2021,6.8,US
Hold Your Fire,movie,"Crime, Documentary, History",2021,6.8,"CA, US"
The Magnificent Meyersons,movie,Drama,2023,4.7,US
Catch the Bullet,movie,Western,2021,3.1,"BR, CL, CO, MX, US"
Minore,movie,"Comedy, Fantasy, Horror",2023,6.0,ES
Killing the Shepherd,movie,Documentary,2021,7.3,"GB, US"
Love Strikes Twice,movie,"Comedy, Mystery, Romance",2021,7.0,US
South Beach Love,movie,"Comedy, Drama, Romance",2021,6.0,US
The Vows We Keep,movie,"Drama, Romance",2021,6.2,US
"Signed, Sealed, Delivered: The Vows We Have Made",movie,"Comedy, Drama, Mystery",2021,8.1,US
Stephen Curry: Underrated,movie,"Biography, Documentary, Sport",2023,7.3,"AU, CA, GB, UG, US, VE"
Good Madam,movie,Horror,2021,5.2,"AU, CA, US"
Detainee 001,movie,Documentary,2021,6.3,US
The Interpol Case,movie,Documentary,2018,6.4,GB
Pirates,movie,Comedy,2021,5.6,US
Boris Karloff: The Man Behind the Monster,movie,"Biography, Documentary",2021,7.6,"AU, CA, US"
Bar Fight!,movie,Comedy,2022,4.8,"CA, US"
Sorry About the Demon,movie,"Comedy, Horror",2022,5.0,"AU, CA, US"
Bid for Love,movie,Drama,2022,5.1,US
Horror Noire,movie,Horror,2021,5.1,"AU, CA, US"
The Wimbledon Kidnapping,movie,"Crime, Documentary",2021,5.8,CA
Joy Ride,movie,Comedy,2023,6.4,"IN, US"
Unidentified Objects,movie,"Comedy, Drama, Sci-Fi",2022,6.4,US
Manmadha Leelai,movie,"Comedy, Romance, Thriller",2022,6.0,"IN, US"
The Road Dance,movie,Drama,2021,7.1,DE
Good Mourning,movie,Comedy,2022,3.1,US
Biosphere,movie,"Comedy, Drama, Fantasy",2022,5.5,US
Apache Junction,movie,"Action, Adventure, Crime",2021,3.9,US
Journey of My Heart,movie,Romance,2021,6.0,US
Quarantine for Two,movie,Romance,2021,6.5,US
Advice to Love By,movie,"Drama, Romance",2021,5.8,US
A Christmas Treasure,movie,"Drama, Romance",2021,5.8,US
Sister Swap: A Hometown Holiday,movie,Romance,2021,6.2,US
Sister Swap: Christmas in the City,movie,"Comedy, Romance",2021,5.9,US
Killer Cheer Mom,movie,"Drama, Thriller",2021,4.8,US
Recipe for Abduction,movie,Thriller,2021,4.9,US
Ghosted,movie,"Action, Adventure, Comedy",2023,5.8,"AU, CA, GB, UG, US, VE"
Raymond & Ray,movie,"Comedy, Drama",2022,6.2,"AU, CA, GB, US, VE"
Nenu,movie,"Romance, Drama",2004,6.6,"IN, US"
The Passenger,movie,"Comedy, Horror, Sci-Fi",2021,5.3,"AU, CA, US"
Reunion,movie,"Comedy, Mystery",2024,5.6,CA
Marcel the Shell with Shoes On,movie,"Animation, Comedy, Drama",2021,7.6,AU
Nootokka Zillala Andagaadu,movie,"Comedy, Drama",2021,6.4,"IN, US"
Gangland: The Musical,movie,"Drama, Musical",2018,5.0,US
Where the Land Meets the Sky,movie,"Drama, Family",2021,5.5,US
Pursuit,movie,"Action, Crime, Drama",2022,2.8,US
Twice Bitten,movie,"Drama, Romance, Thriller",2021,5.4,US
Corrective Measures,movie,"Action, Sci-Fi",2022,4.3,IN
A Rich Christmas,movie,"Drama, Family",2021,4.9,US
26th Street Garage: The FBI's Untold Story of 9/11,movie,Documentary,2021,6.3,US
Resurrection,movie,"Crime, Drama, Horror",2022,5.9,US
Smoking Causes Coughing,movie,"Comedy, Horror, Sci-Fi",2022,6.5,AU
Race Against Time: The CIA and 9/11,movie,Documentary,2021,5.6,US
I've Been Trying to Tell You,movie,Music,2021,6.4,GB
La Cha Cha,movie,Comedy,2021,7.3,"GB, IE"
9/11: The Legacy,movie,"Documentary, Short",2021,7.5,US
Nantucket Noel,movie,Romance,2021,6.0,US
An Unexpected Christmas,movie,Romance,2021,6.9,US
Coyote Creek Christmas,movie,"Drama, Romance",2021,5.7,US
The Perfect Pairing,movie,"Family, Romance",2022,6.5,US
Making Spirits Bright,movie,"Drama, Romance",2021,6.2,US
The Christmas Contest,movie,"Drama, Romance",2021,5.8,US
The Christmas Promise,movie,"Drama, Romance",2021,6.7,US
Christmas in My Heart,movie,Romance,2021,6.5,US
Five More Minutes,movie,Romance,2021,7.5,"AU, US"
Open by Christmas,movie,Romance,2021,6.8,US
Boyfriends of Christmas Past,movie,"Comedy, Fantasy, Romance",2021,6.0,US
Christmas at Castle Hart,movie,"Comedy, Romance",2021,6.2,US
Our Christmas Journey,movie,"Drama, Romance",2021,6.6,US
Christmas CEO,movie,Romance,2021,5.7,US
My Christmas Family Tree,movie,"Drama, Romance",2021,7.6,US
The Christmas House 2: Deck Those Halls,movie,"Comedy, Family, Romance",2021,6.4,US
A Christmas Wish in Hudson,movie,Romance,2021,5.4,US
Christmas with Felicity,movie,"Drama, Romance",2021,5.0,US
A Holiday in Harlem,movie,"Drama, Romance",2021,5.5,US
Christmas in Harmony,movie,"Drama, Romance",2021,5.5,US
Christmas in Tahoe,movie,"Drama, Romance",2021,6.3,US
Christmas Sail,movie,"Drama, Romance",2021,6.2,US
Christmas in Toyland,movie,"Comedy, Romance",2022,6.4,US
The Santa Stakeout,movie,"Comedy, Crime, Drama",2021,6.4,US
Every Time a Bell Rings,movie,Romance,2021,6.0,US
Gingerbread Miracle,movie,"Drama, Romance",2021,6.6,US
Home for a Royal Heart,movie,"Comedy, Romance",2022,6.3,"GB, IE"
A Kiss Before Christmas,movie,"Comedy, Romance",2021,7.0,US
South Park: Post COVID,movie,"Animation, Comedy",2021,7.5,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
South Park: Post COVID - The Return of COVID,movie,"Animation, Comedy",2021,7.5,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
9/11: Four Flights,movie,Documentary,2021,7.5,US
Match Me If You Can,movie,"Comedy, Romance",2023,5.8,US
Kein einfacher Mord,movie,"Crime, Drama",2020,6.1,DE
The Song to My Heart,movie,"Drama, Romance",2022,5.9,US
The Story of Love,movie,"Comedy, Romance",2022,5.9,US
Dark Web: Descent Into Hell,movie,"Horror, Mystery",2021,3.5,ES
A Christmas Together with You,movie,"Drama, Romance",2021,6.5,US
A Very Merry Bridesmaid,movie,"Comedy, Drama, Romance",2021,6.6,US
Listen out for Love,movie,"Comedy, Romance",2022,5.4,US
The Nine Kittens of Christmas,movie,"Comedy, Drama, Family",2021,6.6,"GB, IE, US"
Khazanchi,movie,Romance,1958,5.6,"AU, IN, US"
Rumba Love,movie,"Drama, Musical, Romance",2021,4.4,US
One December Night,movie,"Family, Music",2021,6.9,US
Junkyard Dogs,movie,"Comedy, Family",2022,3.3,US
Some Where in Delhi,movie,"Comedy, Drama, Romance",1956,5.4,"AU, IN"
Ek Do Teen,movie,Comedy,1953,6.4,"AU, IN, US"
The House,movie,"Drama, Sci-Fi, Thriller",2021,5.3,DE
Mean Spirited,movie,"Comedy, Horror",2022,4.4,"CA, US"
The Mezzotint,movie,"Drama, Fantasy, Horror",2021,7.2,"CA, US"
I Love My Dad,movie,"Comedy, Drama, Romance",2022,6.3,AU
The Trick,movie,"Biography, Thriller",2021,5.9,AU
Parallel,movie,"Drama, Sci-Fi, Thriller",2024,5.3,"CA, US"
Suprabhata,movie,"Drama, Romance",1988,8.2,"IN, US"
Assassin Club,movie,"Action, Thriller",2023,4.7,"AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, GB, GT, HN, IE, MX, NI, PA, PE, PY, SV, VE"
"Next Stop, Christmas",movie,"Comedy, Drama, Fantasy",2021,7.0,US
Mayberry Man,movie,Comedy,2021,5.5,US
Contorted,movie,"Horror, Mystery",2022,4.6,"AU, CA, US"
Love & Where to Find It,movie,"Comedy, Romance",2021,6.0,US
Dying to Marry Him,movie,"Romance, Thriller",2021,4.6,US
A Mrs. Miracle Christmas,movie,"Drama, Family, Fantasy",2021,7.3,US
"You, Me & the Christmas Trees",movie,Romance,2021,6.3,US
Teen Wolf: The Movie,movie,"Action, Drama, Fantasy",2023,5.5,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
Hostile,movie,Documentary,2022,8.1,GB
Yellowstone Romance,movie,"Comedy, Romance",2022,5.8,US
A Tail of Love,movie,"Family, Romance",2022,6.5,US
A Dickens of a Holiday!,movie,Romance,2021,7.2,US
Sugar Plum Twist,movie,Romance,2021,6.1,US
Christmas for Keeps,movie,"Comedy, Romance",2021,5.2,US
Innocent the Series,movie,"Drama, Romance",2021,7.5,DE
Toying with the Holidays,movie,"Comedy, Romance",2021,6.3,"AR, BO, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE"
American Gangster Presents: Big 50 - The Delrhonda Hood Story,movie,Drama,2021,4.4,US
Romance in the Wilds,movie,Romance,2021,5.6,US
Christmas in the Wilds,movie,Romance,2021,5.6,US
Candy Cane Candidate,movie,"Comedy, Romance",2021,5.3,US
Heval,movie,Documentary,2021,6.6,US
A Picture Perfect Holiday,movie,"Drama, Family, Romance",2021,5.7,US
LandLocked,movie,"Drama, Fantasy, Horror",2021,5.2,"AU, CA, US"
Love at Sky Gardens,movie,"Comedy, Romance",2021,5.6,US
The Plus One,movie,"Comedy, Romance",2023,3.4,US
Crawlspace,movie,Thriller,2022,4.7,FR
Raging Grace,movie,"Drama, Horror, Mystery",2023,5.9,US
A Professor's Vengeance,movie,"Drama, Thriller",2021,5.4,US
Wyrmwood: Apocalypse,movie,"Action, Comedy, Horror",2021,5.5,CA
God's Country,movie,Thriller,2022,5.6,"CA, US"
Gateway,movie,Horror,2021,4.8,"AU, US"
Christmas in Tune,movie,"Drama, Romance",2021,7.0,US
Merry Liddle Christmas Baby,movie,"Comedy, Drama, Romance",2021,6.5,US
Saying Yes to Christmas,movie,"Drama, Romance",2021,5.8,"GB, IE"
Kirk Franklin's A Gospel Christmas,movie,"Drama, Musical, Romance",2021,6.5,US
My Favorite Christmas Melody,movie,"Comedy, Romance",2021,5.4,"GB, IE"
Snoopy Presents: For Auld Lang Syne,movie,"Animation, Comedy, Family",2021,6.9,"AU, CA, GB, UG, US, VE"
A Fiancé for Christmas,movie,"Comedy, Romance",2021,6.4,US
The Holiday Fix Up,movie,"Drama, Romance",2021,6.4,US
Blending Christmas,movie,"Comedy, Drama, Family",2021,5.4,US
Mistletoe in Montana,movie,"Drama, Romance",2021,5.3,US
The Christmas Spirit,movie,"Comedy, Thriller",2023,4.9,US
Art & Krimes by Krimes,movie,Documentary,2021,7.5,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
Christmas with a Prince: The Royal Baby,movie,Romance,2021,5.7,US
Mistletoe and Molly,movie,Romance,2021,5.7,US
Christmas on 5th Avenue,movie,Romance,2021,6.5,US
Christmas Beneath the Stars,movie,Romance,2021,4.7,US
Furry Little Christmas,movie,"Comedy, Romance",2021,5.6,US
You Won't Be Alone,movie,"Drama, Fantasy, Horror",2022,6.4,US
Fortress: Sniper's Eye,movie,"Action, Thriller",2022,3.0,US
Under the Christmas Tree,movie,"Drama, Romance",2021,5.7,US
Ghosts of Christmas Past,movie,"Comedy, Romance",2021,6.4,"GB, IE, US"
Maps and Mistletoe,movie,Romance,2021,5.6,US
Consecration,movie,"Horror, Thriller",2023,5.2,"CA, US"
Snapshot of Love,movie,Romance,2022,5.5,US
A Match Made at Christmas,movie,"Comedy, Drama, Romance",2021,5.3,US
Celia Pacquola: Let Me Know How It All Works Out,movie,Comedy,2021,6.4,AU
Anne Edmonds and Lloyd Langford: Business with Pleasure,movie,Comedy,2021,5.9,AU
Revealer,movie,Horror,2022,4.4,"AU, CA, US"
Goliath,movie,"Drama, Thriller",2022,6.8,DE
Lawyer Viswanath,movie,"Comedy, Drama, Thriller",2021,6.4,IN
Deadstream,movie,"Comedy, Horror",2022,6.4,"AU, CA, ES, US"
Shuttlecock,movie,Drama,2020,6.1,US
The Wedding Fix,movie,"Comedy, Romance",2022,5.7,US
Last Shoot Out,movie,Western,2021,3.6,US
Freunde,movie,Drama,2021,7.1,DE
Kalavida,movie,Drama,1997,6.6,IN
Hot Seat,movie,"Action, Thriller",2022,4.3,IN
Corsage,movie,"Biography, Drama, History",2022,6.5,"CA, US"
Kevin Garnett: Anything Is Possible,movie,Documentary,2021,7.3,US
Eight Gifts of Hanukkah,movie,"Drama, Romance",2021,6.9,US
A Royal Queens Christmas,movie,"Drama, Romance",2021,6.5,US
'Tis the Season to be Merry,movie,"Comedy, Romance",2021,6.8,US
A Godwink Christmas: Miracle of Love,movie,"Comedy, Drama, Romance",2021,6.1,US
'Twas the Fight Before Christmas,movie,Documentary,2021,6.3,"AU, CA, GB, US"
Outlaw Johnny Black,movie,"Action, Comedy, Western",2023,5.6,US
Saving Sloane,movie,"Drama, Family",2021,5.2,US
You Hurt My Feelings,movie,"Comedy, Drama, Romance",2023,6.6,US
Black as the Snow,movie,"Crime, Drama, Mystery",2021,5.9,DE
Body Parts,movie,"Documentary, History",2022,6.3,US
Baking Up Love,movie,Comedy,2021,4.4,US
Bree Wayy: Promise Witness Remembrance,movie,"Documentary, Short",2021,6.8,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
Lynching Postcards: 'Token of A Great Day',movie,"Documentary, Short",2021,7.6,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
Charlotte Link: Die Suche,movie,"Crime, Drama, Mystery",2021,5.7,DE
Silent Night,movie,"Action, Thriller",2023,5.3,"CA, US"
In Search of Darkness: Part III,movie,Documentary,2022,7.9,"AU, CA, US"
Imperfect Messenger,movie,Comedy,2021,7.3,"AU, US"
Death Valley,movie,"Action, Horror, Sci-Fi",2021,4.0,"AU, CA, US"
North of the 10,movie,"Comedy, Drama",2022,4.7,US
Not My Type,movie,"Comedy, Music, Romance",2022,5.7,FR
The Road to Galena,movie,Drama,2022,5.6,US
Princess Cut 2,movie,"Drama, Romance",2021,6.9,US
They Live in the Grey,movie,"Horror, Thriller",2022,5.0,"AU, CA, US"
Millie Lies Low,movie,"Comedy, Drama",2021,5.6,US
Love on Fire,movie,"Comedy, Romance",2022,5.9,US
The Tunnel: The Other Side of Darkness,movie,Documentary,2021,6.4,"AU, CA, US"
Cuidado con lo que deseas,movie,"Family, Fantasy",2021,3.2,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Vikalp,movie,"Drama, Short",2021,5.8,IN
Rhys Darby: Mystic Time Bird,movie,Comedy,2021,6.2,AU
Section 8,movie,"Action, Thriller",2022,4.3,US
Virus-32,movie,Horror,2022,5.5,"AU, CA, ES, US"
"Bigfoot, UFOs and Jesus",movie,"Comedy, Drama, Family",2021,3.6,US
Mariah's Christmas: The Magic Continues,movie,Musical,2021,4.9,"AU, CA, GB, UG, US, VE"
PAW Patrol: The Mighty Movie,movie,"Action, Adventure, Animation",2023,5.9,"AT, AU, CA, CH, DE, GB, IE, IT, US"
South Sentinel,movie,Drama,2021,6.1,FR
Vendetta,movie,"Action, Thriller",2022,3.7,IN
Allelujah,movie,Drama,2022,6.0,AU
Sweet Maple Romance,movie,Romance,2021,5.5,DE
A Clüsterfünke Christmas,movie,"Comedy, Romance",2021,6.2,"AU, CA, US"
Secrets of an Escort,movie,Thriller,2021,4.6,US
12 Tage Sommer,movie,"Comedy, Drama",2021,5.9,DE
Peppergrass,movie,Thriller,2021,5.7,ES
Trolls Holiday in Harmony,movie,"Adventure, Animation, Comedy",2021,6.1,CA
Falooda,movie,Comedy,2018,6.2,"AU, IN, US"
The Last Mission,movie,"Action, Documentary, Drama",2003,9.0,US
Soul Santa,movie,"Comedy, Romance",2021,5.7,US
Christmas Déjà Vu,movie,"Comedy, Drama, Fantasy",2021,5.5,US
After the Third Bell,movie,"Crime, Mystery",2014,6.6,"AU, IN, US"
Mandrake,movie,"Horror, Mystery",2022,4.6,"AU, CA, US"
Ace & the Christmas Miracle,movie,"Comedy, Family",2021,2.9,US
Violent Night,movie,"Action, Comedy, Thriller",2022,6.7,"AU, US"
Love on the Rock,movie,"Action, Adventure",2021,4.8,"AR, BR, CL, CO, IN, MX"
Finding Love in San Antonio,movie,Romance,2021,5.7,US
There's Something Wrong with the Children,movie,"Horror, Mystery",2023,5.0,"AR, BO, BR, CL, CO, CR, DO, EC, FR, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"Die Luft, die wir atmen",movie,Drama,2021,6.2,DE
The Elevator,movie,"Drama, Family, Thriller",2021,3.2,US
Dotty & Soul,movie,Comedy,2022,7.0,US
Andrea Gets a Divorce,movie,"Comedy, Drama",2024,6.5,DE
Afire,movie,"Comedy, Drama, Romance",2023,7.1,GB
Swathi Muthyam,movie,"Comedy, Drama, Romance",2022,6.7,"IN, US"
Tchaikovsky's Wife,movie,"Biography, Drama",2022,6.4,GB
Significant Other,movie,"Drama, Horror, Mystery",2022,5.7,"AT, AU, CH, DE, FR, GB, IE, IT, US"
2nd Chance,movie,Documentary,2022,6.8,"CA, US"
Malencolía,movie,"Drama, Horror, Thriller",2021,6.0,ES
Close,movie,Drama,2022,7.8,US
One Last Time: An Evening with Tony Bennett and Lady Gaga,movie,"Documentary, Music",2021,8.3,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, VE"
A Holiday Chance,movie,"Comedy, Drama, Romance",2021,6.3,US
Wolverine: One Tough Mother,movie,Documentary,2021,7.6,US
The Crown's Ancient Forest,movie,Documentary,2021,6.8,US
You're Watching Video Music Box,movie,Documentary,2021,7.7,US
The Cow Who Sang a Song Into the Future,movie,Drama,2022,5.9,GB
Run & Gun,movie,"Action, Thriller",2022,5.1,US
The Finnish Line,movie,"Adventure, Comedy, Romance",2024,6.5,US
The Wedding Veil,movie,"Drama, Romance",2022,7.3,US
Sweet Navidad,movie,Romance,2021,5.7,US
Aurora Teagarden Mysteries: Haunted by Murder,movie,"Crime, Mystery",2022,7.1,US
Butlers in Love,movie,"Comedy, Romance",2022,6.1,US
North to Home,movie,Drama,2022,7.2,US
"Cut, Color, Murder",movie,"Crime, Mystery",2022,6.2,US
The Wedding Veil Unveiled,movie,Romance,2022,7.2,US
The Wedding Veil Legacy,movie,"Comedy, Romance",2022,7.3,US
The Snowball Effect,movie,Romance,2022,4.6,US
Checkin' It Twice,movie,"Comedy, Romance",2023,6.8,US
A Heidelberg Holiday,movie,"Comedy, Drama, Family",2023,6.6,US
Never Been Chris'd,movie,"Comedy, Romance",2023,5.5,US
Imaginary,movie,"Horror, Mystery, Thriller",2024,4.7,US
Silverstar,movie,Adventure,2022,5.5,US
Aaja Sanam,movie,"Drama, Romance",1968,6.0,"IN, US"
Swarg Narak,movie,"Comedy, Drama, Romance",1978,5.3,"AU, IN, US"
Zaroorat,movie,Drama,1972,6.8,"IN, US"
Devil on Campus: The Larry Ray Story,movie,"Drama, Mystery",2024,5.2,US
Abhimanyu,movie,"Action, Comedy, Drama",1989,4.3,"AU, IN, US"
Rose's War,movie,Thriller,2023,5.7,GB
Fear the Night,movie,"Action, Horror, Thriller",2023,4.8,"CA, IN, US"
Mutthina Haara,movie,"Drama, Romance, War",1990,8.2,US
Ray Jr's Legit Paper,movie,Action,2021,4.7,US
Planning on Forever,movie,"Comedy, Romance",2022,6.0,US
Putting Love to the Test,movie,"Comedy, Romance",2022,5.4,US
Let's Get Merried,movie,"Comedy, Drama, Romance",2021,4.9,AU
Hot Mess Holiday,movie,Comedy,2021,5.5,"AU, CA, US"
The Abominable Snow Baby,movie,"Animation, Family, Fantasy",2021,6.3,AU
Merry Switchmas,movie,Family,2021,6.4,US
The Civil Dead,movie,Comedy,2022,6.2,US
The Pizza City You've Never Heard Of,movie,Documentary,2022,6.5,US
Leonor Will Never Die,movie,"Action, Comedy, Drama",2022,6.6,GB
Guardians of Time,movie,"Action, Adventure",2022,3.6,US
Meet Me in the Bathroom,movie,"Documentary, Music",2022,6.7,US
Nothing Compares,movie,"Biography, Documentary, Music",2022,7.6,US
Last Flight Home,movie,Documentary,2022,7.1,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
